representation,mode_id,normal_angle,mu,task_index,task_angle,group,action_index,action_angle,raw_possible,robust_common_action,success,best_progress,chosen_progress,regret
contact_count,1,0.049476742920570235,0.44167543395286596,6,1.5707963267948966,one_contact,45,1.5707963267948966,True,False,False,0.3435769328515441,0.012092354828033966,0.33148457802351017
contact_count,1,0.049476742920570235,0.44167543395286596,18,4.71238898038469,one_contact,136,4.747295565424577,True,False,False,0.244313553361512,0.0,0.244313553361512
contact_count,1,0.049476742920570235,0.44167543395286596,19,4.974188368183839,one_contact,144,5.026548245743669,True,False,False,0.48901577285483633,0.10703634628253385,0.3819794265723025
contact_count,1,0.049476742920570235,0.44167543395286596,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,True,0.7003923755648783,0.31648199341512334,0.383910382149755
contact_count,1,0.049476742920570235,0.44167543395286596,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,True,0.8640383953333013,0.6199679585235605,0.24407043680974083
contact_count,1,0.049476742920570235,0.44167543395286596,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,True,0.9688016263507205,0.8266452789412134,0.1421563474095071
contact_count,1,0.049476742920570235,0.44167543395286596,23,6.021385919380436,one_contact,172,6.003932626860494,True,False,True,1.0224321420475952,1.0172185264474098,0.005213615600185406
contact_count,2,0.18781479678869362,0.6480141613901801,0,0.0,one_contact,2,0.06981317007977318,True,False,True,0.9586099144732302,0.9585918478172727,1.8066655957493793e-05
contact_count,2,0.18781479678869362,0.6480141613901801,1,0.2617993877991494,one_contact,5,0.17453292519943295,True,False,True,0.9656202432711822,0.9634846363109816,0.0021356069602006533
contact_count,2,0.18781479678869362,0.6480141613901801,2,0.5235987755982988,one_contact,16,0.5585053606381855,True,False,True,0.9411714417712315,0.9339925522943621,0.007178889476869399
contact_count,2,0.18781479678869362,0.6480141613901801,3,0.7853981633974483,one_contact,24,0.8377580409572782,True,False,True,0.8900429694707497,0.7535661419044293,0.1364768275663204
contact_count,2,0.18781479678869362,0.6480141613901801,4,1.0471975511965976,one_contact,31,1.0821041362364843,True,False,True,0.8132273818018566,0.5193146053277952,0.29391277647406144
contact_count,2,0.18781479678869362,0.6480141613901801,5,1.308996938995747,one_contact,38,1.3264502315156905,True,False,True,0.6844592711328582,0.2747048622178354,0.4097544089150228
contact_count,2,0.18781479678869362,0.6480141613901801,6,1.5707963267948966,one_contact,45,1.5707963267948966,True,False,False,0.5090463922585822,0.08170239010841472,0.42734400215016743
contact_count,2,0.18781479678869362,0.6480141613901801,7,1.832595714594046,one_contact,53,1.8500490071139892,True,False,False,0.29894284299082236,0.0,0.29894284299082236
contact_count,2,0.18781479678869362,0.6480141613901801,18,4.71238898038469,one_contact,136,4.747295565424577,True,False,False,0.21828022587330811,0.0,0.21828022587330811
contact_count,2,0.18781479678869362,0.6480141613901801,19,4.974188368183839,one_contact,144,5.026548245743669,True,False,False,0.4357921119966971,0.04188620997546716,0.39390590202122994
contact_count,2,0.18781479678869362,0.6480141613901801,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,True,0.6236054858680277,0.20490914694312254,0.4186963389249051
contact_count,2,0.18781479678869362,0.6480141613901801,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,True,0.7689211764342443,0.4809516111303224,0.28796956530392187
contact_count,2,0.18781479678869362,0.6480141613901801,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,True,0.8618361595287918,0.6841208053963215,0.1777153541324703
contact_count,2,0.18781479678869362,0.6480141613901801,23,6.021385919380436,one_contact,172,6.003932626860494,True,False,True,0.9218475850012245,0.9137700192947009,0.008077565706523626
contact_count,3,0.23694026996307865,0.8482625056434175,0,0.0,one_contact,2,0.06981317007977318,True,False,True,0.9364020024494192,0.9364020024494192,0.0
contact_count,3,0.23694026996307865,0.8482625056434175,1,0.2617993877991494,one_contact,5,0.17453292519943295,True,False,True,0.9488971055172499,0.9458909643826231,0.0030061411346268274
contact_count,3,0.23694026996307865,0.8482625056434175,2,0.5235987755982988,one_contact,16,0.5585053606381855,True,False,True,0.9306124575639654,0.9247645514099226,0.005847906154042737
contact_count,3,0.23694026996307865,0.8482625056434175,3,0.7853981633974483,one_contact,24,0.8377580409572782,True,False,True,0.8847261247996161,0.8694639520565921,0.015262172743023994
contact_count,3,0.23694026996307865,0.8482625056434175,4,1.0471975511965976,one_contact,31,1.0821041362364843,True,False,True,0.820359146187116,0.5957779185193782,0.2245812276677378
contact_count,3,0.23694026996307865,0.8482625056434175,5,1.308996938995747,one_contact,38,1.3264502315156905,True,False,True,0.728605184509558,0.3468263628281622,0.3817788216813958
contact_count,3,0.23694026996307865,0.8482625056434175,6,1.5707963267948966,one_contact,45,1.5707963267948966,True,False,False,0.5873523686066421,0.1290042503119482,0.4583481182946939
contact_count,3,0.23694026996307865,0.8482625056434175,7,1.832595714594046,one_contact,53,1.8500490071139892,True,False,False,0.4060724594288665,0.0,0.4060724594288665
contact_count,3,0.23694026996307865,0.8482625056434175,8,2.0943951023931953,one_contact,60,2.0943951023931953,True,False,False,0.19711938320748187,0.0,0.19711938320748187
contact_count,3,0.23694026996307865,0.8482625056434175,18,4.71238898038469,one_contact,136,4.747295565424577,True,False,False,0.2514786658003322,0.0,0.2514786658003322
contact_count,3,0.23694026996307865,0.8482625056434175,19,4.974188368183839,one_contact,144,5.026548245743669,True,False,False,0.4534062213865987,0.0277471363740064,0.4256590850125923
contact_count,3,0.23694026996307865,0.8482625056434175,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,True,0.624434892274577,0.1867346819139042,0.43770021036067286
contact_count,3,0.23694026996307865,0.8482625056434175,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,True,0.7529093571814941,0.46415390409176605,0.28875545308972805
contact_count,3,0.23694026996307865,0.8482625056434175,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,True,0.8333654508478341,0.6660216781051591,0.16734377274267498
contact_count,3,0.23694026996307865,0.8482625056434175,23,6.021385919380436,one_contact,172,6.003932626860494,True,False,True,0.8952736623517642,0.8862074621289936,0.009066200222770604
contact_count,4,0.3099055102908438,0.27636107575365443,0,0.0,one_contact,2,0.06981317007977318,True,False,True,0.9462597119132369,0.9462597119132369,0.0
contact_count,4,0.3099055102908438,0.27636107575365443,1,0.2617993877991494,one_contact,5,0.17453292519943295,True,False,True,0.9677326311242977,0.9628355558333738,0.00489707529092398
contact_count,4,0.3099055102908438,0.27636107575365443,2,0.5235987755982988,one_contact,16,0.5585053606381855,True,False,True,0.9576769464199648,0.9535430479015367,0.0041338985184281585
contact_count,4,0.3099055102908438,0.27636107575365443,3,0.7853981633974483,one_contact,24,0.8377580409572782,True,False,True,0.9129254340763165,0.7878866518363989,0.1250387822399176
contact_count,4,0.3099055102908438,0.27636107575365443,4,1.0471975511965976,one_contact,31,1.0821041362364843,True,False,True,0.8100934605994081,0.5673257019361239,0.24276775866328426
contact_count,4,0.3099055102908438,0.27636107575365443,5,1.308996938995747,one_contact,38,1.3264502315156905,True,False,True,0.6520549565253917,0.32519529570346717,0.3268596608219245
contact_count,4,0.3099055102908438,0.27636107575365443,6,1.5707963267948966,one_contact,45,1.5707963267948966,True,False,False,0.44957998473593463,0.12251174679532605,0.3270682379406086
contact_count,4,0.3099055102908438,0.27636107575365443,7,1.832595714594046,one_contact,53,1.8500490071139892,True,False,False,0.21646687995277725,0.00484792170404012,0.21161895824873714
contact_count,4,0.3099055102908438,0.27636107575365443,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,False,0.3614624293029645,0.07739398364747174,0.2840684456554928
contact_count,4,0.3099055102908438,0.27636107575365443,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,True,0.577930586993773,0.28949259200743505,0.28843799498633793
contact_count,4,0.3099055102908438,0.27636107575365443,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,True,0.7550137302564077,0.49324687814011015,0.2617668521162976
contact_count,4,0.3099055102908438,0.27636107575365443,23,6.021385919380436,one_contact,172,6.003932626860494,True,False,True,0.8806439355212519,0.7272884901837143,0.15335544533753753
contact_count,5,0.39358109475925385,0.4203619326588856,0,0.0,one_contact,2,0.06981317007977318,True,False,True,0.9282052220165308,0.9276934811856381,0.0005117408308926708
contact_count,5,0.39358109475925385,0.4203619326588856,1,0.2617993877991494,one_contact,5,0.17453292519943295,True,False,True,0.9588042337263909,0.9515718540752457,0.007232379651145204
contact_count,5,0.39358109475925385,0.4203619326588856,2,0.5235987755982988,one_contact,16,0.5585053606381855,True,False,True,0.9590283649221304,0.9566090021213295,0.002419362800800906
contact_count,5,0.39358109475925385,0.4203619326588856,3,0.7853981633974483,one_contact,24,0.8377580409572782,True,False,True,0.9283964266463183,0.8618888822648736,0.06650754438144468
contact_count,5,0.39358109475925385,0.4203619326588856,4,1.0471975511965976,one_contact,31,1.0821041362364843,True,False,True,0.86568022257568,0.6696768327144254,0.19600338986125465
contact_count,5,0.39358109475925385,0.4203619326588856,5,1.308996938995747,one_contact,38,1.3264502315156905,True,False,True,0.7472281559024542,0.4293103937715587,0.31791776213089545
contact_count,5,0.39358109475925385,0.4203619326588856,6,1.5707963267948966,one_contact,45,1.5707963267948966,True,False,True,0.5778537252573894,0.20148840849114208,0.37636531676624735
contact_count,5,0.39358109475925385,0.4203619326588856,7,1.832595714594046,one_contact,53,1.8500490071139892,True,False,False,0.36909951818446624,0.03355091528041605,0.3355486029040502
contact_count,5,0.39358109475925385,0.4203619326588856,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,False,0.37894066617268324,0.0480147241584921,0.3309259420141911
contact_count,5,0.39358109475925385,0.4203619326588856,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,True,0.5853341977631561,0.24151893501044702,0.34381526275270907
contact_count,5,0.39358109475925385,0.4203619326588856,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,True,0.751838171086567,0.4376339467661039,0.31420422432046313
contact_count,5,0.39358109475925385,0.4203619326588856,23,6.021385919380436,one_contact,172,6.003932626860494,True,False,True,0.8671056155217522,0.6776158986509958,0.18948971687075644
contact_count,6,0.5968422193809748,0.5882476619897484,0,0.0,one_contact,2,0.06981317007977318,True,False,True,0.9424641658765983,0.9400232849418987,0.0024408809346996296
contact_count,6,0.5968422193809748,0.5882476619897484,1,0.2617993877991494,one_contact,5,0.17453292519943295,True,False,True,0.9965253688570519,0.9810128008899976,0.015512567967054247
contact_count,6,0.5968422193809748,0.5882476619897484,2,0.5235987755982988,one_contact,16,0.5585053606381855,True,False,True,1.0221034599532162,1.0221034599532162,0.0
contact_count,6,0.5968422193809748,0.5882476619897484,3,0.7853981633974483,one_contact,24,0.8377580409572782,True,False,True,1.0148344261517197,1.009311282591657,0.005523143560062671
contact_count,6,0.5968422193809748,0.5882476619897484,4,1.0471975511965976,one_contact,31,1.0821041362364843,True,False,True,0.9756598436621601,0.9647198646729418,0.01093997898921828
contact_count,6,0.5968422193809748,0.5882476619897484,5,1.308996938995747,one_contact,38,1.3264502315156905,True,False,True,0.9116445151928032,0.7000164138961444,0.21162810129665877
contact_count,6,0.5968422193809748,0.5882476619897484,6,1.5707963267948966,one_contact,45,1.5707963267948966,True,False,True,0.8021274368674786,0.44019699155078634,0.3619304453166922
contact_count,6,0.5968422193809748,0.5882476619897484,7,1.832595714594046,one_contact,53,1.8500490071139892,True,False,True,0.6379466992979003,0.17924693242042725,0.45869976687747305
contact_count,6,0.5968422193809748,0.5882476619897484,8,2.0943951023931953,one_contact,60,2.0943951023931953,True,False,False,0.4302909484279377,0.02383102215727649,0.4064599262706612
contact_count,6,0.5968422193809748,0.5882476619897484,9,2.356194490192345,one_contact,70,2.443460952792061,True,False,False,0.1933115805120247,0.0,0.1933115805120247
contact_count,6,0.5968422193809748,0.5882476619897484,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,False,0.3049279913468098,0.0,0.3049279913468098
contact_count,6,0.5968422193809748,0.5882476619897484,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,False,0.5299066025457456,0.11950954449460735,0.41039705805113824
contact_count,6,0.5968422193809748,0.5882476619897484,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,True,0.7187729544932541,0.29246436665400205,0.426308587839252
contact_count,6,0.5968422193809748,0.5882476619897484,23,6.021385919380436,one_contact,172,6.003932626860494,True,False,True,0.8586561174205172,0.5500004764303343,0.30865564099018283
contact_count,7,0.6788436880604968,0.8708244020921246,0,0.0,one_contact,2,0.06981317007977318,True,False,True,0.8776633879260427,0.8747301225750209,0.0029332653510217854
contact_count,7,0.6788436880604968,0.8708244020921246,1,0.2617993877991494,one_contact,5,0.17453292519943295,True,False,True,0.9357743143820292,0.9180316811328136,0.017742633249215545
contact_count,7,0.6788436880604968,0.8708244020921246,2,0.5235987755982988,one_contact,16,0.5585053606381855,True,False,True,0.9695236452281074,0.9695236452281074,0.0
contact_count,7,0.6788436880604968,0.8708244020921246,3,0.7853981633974483,one_contact,24,0.8377580409572782,True,False,True,0.9724535261923102,0.9692542025631645,0.003199323629145656
contact_count,7,0.6788436880604968,0.8708244020921246,4,1.0471975511965976,one_contact,31,1.0821041362364843,True,False,True,0.9442224863867229,0.9360091331042891,0.008213353282433777
contact_count,7,0.6788436880604968,0.8708244020921246,5,1.308996938995747,one_contact,38,1.3264502315156905,True,False,True,0.8898695102211329,0.8779693344052293,0.011900175815903635
contact_count,7,0.6788436880604968,0.8708244020921246,6,1.5707963267948966,one_contact,45,1.5707963267948966,True,False,True,0.8198323545407893,0.5577723948969547,0.26205995964383455
contact_count,7,0.6788436880604968,0.8708244020921246,7,1.832595714594046,one_contact,53,1.8500490071139892,True,False,True,0.7114323783949544,0.27981653993348693,0.4316158384614675
contact_count,7,0.6788436880604968,0.8708244020921246,8,2.0943951023931953,one_contact,60,2.0943951023931953,True,False,False,0.5545494613590976,0.07748930295155235,0.47706015840754523
contact_count,7,0.6788436880604968,0.8708244020921246,9,2.356194490192345,one_contact,70,2.443460952792061,True,False,False,0.35987491496793367,0.0,0.35987491496793367
contact_count,7,0.6788436880604968,0.8708244020921246,20,5.235987755982988,one_contact,151,5.270894341022875,True,False,False,0.3401598194792661,0.0,0.3401598194792661
contact_count,7,0.6788436880604968,0.8708244020921246,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,False,0.5354599121866648,0.08789456993824901,0.44756534224841577
contact_count,7,0.6788436880604968,0.8708244020921246,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,True,0.6942692967678857,0.24557091541320394,0.44869838135468176
contact_count,7,0.6788436880604968,0.8708244020921246,23,6.021385919380436,one_contact,172,6.003932626860494,True,False,True,0.8057653761086361,0.4952387417528919,0.3105266343557442
contact_count,8,0.8026517379896088,0.3047970008325728,0,0.0,one_contact,2,0.06981317007977318,True,False,True,0.7601481724875818,0.5481240091348989,0.21202416335268293
contact_count,8,0.8026517379896088,0.3047970008325728,1,0.2617993877991494,one_contact,5,0.17453292519943295,True,False,True,0.8686148624335798,0.7002364531412135,0.16837840929236625
contact_count,8,0.8026517379896088,0.3047970008325728,2,0.5235987755982988,one_contact,16,0.5585053606381855,True,False,True,0.9205011524439556,0.9197543081749182,0.0007468442690373722
contact_count,8,0.8026517379896088,0.3047970008325728,3,0.7853981633974483,one_contact,24,0.8377580409572782,True,False,True,0.9376674437588185,0.9366831473093165,0.0009842964495020423
contact_count,8,0.8026517379896088,0.3047970008325728,4,1.0471975511965976,one_contact,31,1.0821041362364843,True,False,True,0.9244724959225797,0.9197018649198788,0.00477063100270092
contact_count,8,0.8026517379896088,0.3047970008325728,5,1.308996938995747,one_contact,38,1.3264502315156905,True,False,True,0.8786464063507675,0.7603060395345145,0.11834036681625304
contact_count,8,0.8026517379896088,0.3047970008325728,6,1.5707963267948966,one_contact,45,1.5707963267948966,True,False,True,0.7777126472206924,0.5447302103113566,0.23298243690933584
contact_count,8,0.8026517379896088,0.3047970008325728,7,1.832595714594046,one_contact,53,1.8500490071139892,True,False,True,0.6237790564134446,0.2924873266212423,0.3312917297922022
contact_count,8,0.8026517379896088,0.3047970008325728,8,2.0943951023931953,one_contact,60,2.0943951023931953,True,False,False,0.42733595375525113,0.10275906254067738,0.3245768912145738
contact_count,8,0.8026517379896088,0.3047970008325728,9,2.356194490192345,one_contact,70,2.443460952792061,True,False,False,0.2017706120546913,0.0,0.2017706120546913
contact_count,8,0.8026517379896088,0.3047970008325728,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,False,0.1704054217914552,0.007217321280616727,0.16318810051083849
contact_count,8,0.8026517379896088,0.3047970008325728,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,False,0.3987283710704619,0.08301523385426053,0.31571313721620137
contact_count,8,0.8026517379896088,0.3047970008325728,23,6.021385919380436,one_contact,172,6.003932626860494,True,False,True,0.599878640790805,0.2626328949537361,0.3372457458370689
contact_count,9,0.8936501945674761,0.3818346647199191,0,0.0,one_contact,2,0.06981317007977318,True,False,True,0.7158879027290102,0.47044891076268486,0.2454389919663253
contact_count,9,0.8936501945674761,0.3818346647199191,1,0.2617993877991494,one_contact,5,0.17453292519943295,True,False,True,0.8317517174106968,0.625247967764287,0.20650374964640972
contact_count,9,0.8936501945674761,0.3818346647199191,2,0.5235987755982988,one_contact,16,0.5585053606381855,True,False,True,0.892669665079078,0.8909330270855478,0.0017366379935301879
contact_count,9,0.8936501945674761,0.3818346647199191,3,0.7853981633974483,one_contact,24,0.8377580409572782,True,False,True,0.9195407043264893,0.9193884660347776,0.00015223829171162606
contact_count,9,0.8936501945674761,0.3818346647199191,4,1.0471975511965976,one_contact,31,1.0821041362364843,True,False,True,0.9169744916603659,0.9142503356756708,0.002724155984695109
contact_count,9,0.8936501945674761,0.3818346647199191,5,1.308996938995747,one_contact,38,1.3264502315156905,True,False,True,0.8852257734227063,0.8198632400348843,0.06536253338782194
contact_count,9,0.8936501945674761,0.3818346647199191,6,1.5707963267948966,one_contact,45,1.5707963267948966,True,False,True,0.8196271900498391,0.6319671873634316,0.18766000268640748
contact_count,9,0.8936501945674761,0.3818346647199191,7,1.832595714594046,one_contact,53,1.8500490071139892,True,False,True,0.6994468896676084,0.38240128424063075,0.31704560542697763
contact_count,9,0.8936501945674761,0.3818346647199191,8,2.0943951023931953,one_contact,60,2.0943951023931953,True,False,True,0.5316004396451678,0.1702082543463676,0.3613921852988002
contact_count,9,0.8936501945674761,0.3818346647199191,9,2.356194490192345,one_contact,70,2.443460952792061,True,False,False,0.32752629817217277,0.005158417827637137,0.3223678803445356
contact_count,9,0.8936501945674761,0.3818346647199191,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,False,0.34902119296502376,0.04379839727728299,0.3052227956877408
contact_count,9,0.8936501945674761,0.3818346647199191,23,6.021385919380436,one_contact,172,6.003932626860494,True,False,True,0.5512375105370372,0.19632165685122352,0.3549158536858137
contact_count,10,0.9511410277252048,0.6518408766684227,0,0.0,one_contact,2,0.06981317007977318,True,False,True,0.8562180454359736,0.5430601569124719,0.3131578885235017
contact_count,10,0.9511410277252048,0.6518408766684227,1,0.2617993877991494,one_contact,5,0.17453292519943295,True,False,True,0.9547314961936979,0.7170442378091104,0.23768725838458749
contact_count,10,0.9511410277252048,0.6518408766684227,2,0.5235987755982988,one_contact,16,0.5585053606381855,True,False,True,1.0189741973716826,1.016078449425533,0.0028957479461495517
contact_count,10,0.9511410277252048,0.6518408766684227,3,0.7853981633974483,one_contact,24,0.8377580409572782,True,False,True,1.0569719540443654,1.0569719540443654,0.0
contact_count,10,0.9511410277252048,0.6518408766684227,4,1.0471975511965976,one_contact,31,1.0821041362364843,True,False,True,1.0615968786178023,1.0596117102809663,0.0019851683368359296
contact_count,10,0.9511410277252048,0.6518408766684227,5,1.308996938995747,one_contact,38,1.3264502315156905,True,False,True,1.0320495049935747,1.0255783420682658,0.006471162925308915
contact_count,10,0.9511410277252048,0.6518408766684227,6,1.5707963267948966,one_contact,45,1.5707963267948966,True,False,True,0.9737364107640278,0.8420627807340495,0.13167363002997834
contact_count,10,0.9511410277252048,0.6518408766684227,7,1.832595714594046,one_contact,53,1.8500490071139892,True,False,True,0.8858924882837401,0.5603586178749356,0.32553387040880455
contact_count,10,0.9511410277252048,0.6518408766684227,8,2.0943951023931953,one_contact,60,2.0943951023931953,True,False,True,0.7404239921858304,0.29220451274803594,0.4482194794377945
contact_count,10,0.9511410277252048,0.6518408766684227,9,2.356194490192345,one_contact,70,2.443460952792061,True,False,False,0.5444968246289577,0.0361562815873363,0.5083405430416214
contact_count,10,0.9511410277252048,0.6518408766684227,10,2.617993877991494,one_contact,74,2.5830872929516078,True,False,False,0.31146309829716956,0.0,0.31146309829716956
contact_count,10,0.9511410277252048,0.6518408766684227,21,5.497787143782138,one_contact,160,5.585053606381854,True,False,False,0.25787281916311844,0.0,0.25787281916311844
contact_count,10,0.9511410277252048,0.6518408766684227,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,False,0.49574117492215813,0.03743695095615812,0.458304223966
contact_count,10,0.9511410277252048,0.6518408766684227,23,6.021385919380436,one_contact,172,6.003932626860494,True,False,True,0.6998255888612799,0.21499694250208995,0.48482864635918993
contact_count,11,1.1157104658089374,0.8338305268616494,0,0.0,one_contact,2,0.06981317007977318,True,False,True,0.7112837041325208,0.360320188384802,0.35096351574771883
contact_count,11,1.1157104658089374,0.8338305268616494,1,0.2617993877991494,one_contact,5,0.17453292519943295,True,False,True,0.814197954124678,0.5175009174794849,0.2966970366451931
contact_count,11,1.1157104658089374,0.8338305268616494,2,0.5235987755982988,one_contact,16,0.5585053606381855,True,False,True,0.8811539696449127,0.876189823889465,0.00496414575544768
contact_count,11,1.1157104658089374,0.8338305268616494,3,0.7853981633974483,one_contact,24,0.8377580409572782,True,False,True,0.9312294189554338,0.9306291195937922,0.0006002993616415209
contact_count,11,1.1157104658089374,0.8338305268616494,4,1.0471975511965976,one_contact,31,1.0821041362364843,True,False,True,0.9545570544041581,0.9545570544041581,0.0
contact_count,11,1.1157104658089374,0.8338305268616494,5,1.308996938995747,one_contact,38,1.3264502315156905,True,False,True,0.9472247530104403,0.9448563779141055,0.002368375096334807
contact_count,11,1.1157104658089374,0.8338305268616494,6,1.5707963267948966,one_contact,45,1.5707963267948966,True,False,True,0.9101450580463972,0.9040536892673763,0.006091368779020945
contact_count,11,1.1157104658089374,0.8338305268616494,7,1.832595714594046,one_contact,53,1.8500490071139892,True,False,True,0.8506177103707228,0.6971179143602116,0.1534997960105111
contact_count,11,1.1157104658089374,0.8338305268616494,8,2.0943951023931953,one_contact,60,2.0943951023931953,True,False,True,0.7720392136634332,0.4518310523304405,0.3202081613329927
contact_count,11,1.1157104658089374,0.8338305268616494,9,2.356194490192345,one_contact,70,2.443460952792061,True,False,False,0.6454528474929545,0.1503640008817482,0.49508884661120633
contact_count,11,1.1157104658089374,0.8338305268616494,10,2.617993877991494,one_contact,74,2.5830872929516078,True,False,False,0.47487993642709514,0.04103091724541289,0.4338490191816822
contact_count,11,1.1157104658089374,0.8338305268616494,11,2.8797932657906435,one_contact,82,2.8623399732707004,True,False,False,0.2719447424699294,0.0,0.2719447424699294
contact_count,11,1.1157104658089374,0.8338305268616494,22,5.759586531581287,one_contact,165,5.759586531581287,True,False,False,0.3703535550843386,0.0,0.3703535550843386
contact_count,11,1.1157104658089374,0.8338305268616494,23,6.021385919380436,one_contact,172,6.003932626860494,True,False,False,0.5598966451556302,0.08924681382901095,0.47064983132661925
contact_count,12,1.2421040181990342,0.26231857701415506,0,0.0,one_contact,2,0.06981317007977318,True,False,True,0.4540840784468169,0.1600426099395251,0.29404146850729185
contact_count,12,1.2421040181990342,0.26231857701415506,1,0.2617993877991494,one_contact,5,0.17453292519943295,True,False,True,0.6560258925170939,0.30209654347933895,0.3539293490377549
contact_count,12,1.2421040181990342,0.26231857701415506,2,0.5235987755982988,one_contact,16,0.5585053606381855,True,False,True,0.813260626146378,0.6184815550365493,0.19477907110982862
contact_count,12,1.2421040181990342,0.26231857701415506,3,0.7853981633974483,one_contact,24,0.8377580409572782,True,False,True,0.9150729920805165,0.840904577940267,0.07416841414024955
contact_count,12,1.2421040181990342,0.26231857701415506,4,1.0471975511965976,one_contact,31,1.0821041362364843,True,False,True,0.9581611128645257,0.9581157812056637,4.53316588620023e-05
contact_count,12,1.2421040181990342,0.26231857701415506,5,1.308996938995747,one_contact,38,1.3264502315156905,True,False,True,0.966018189885391,0.9653878415937553,0.0006303482916356629
contact_count,12,1.2421040181990342,0.26231857701415506,6,1.5707963267948966,one_contact,45,1.5707963267948966,True,False,True,0.9423485056844332,0.8986549234681365,0.04369358221629671
