family,case_id,method,task_index,mode_count,action_count,task_count,topology,friction_profile,progress_margin,contact_margin,probe_tasks,action_sectors,probe_placement,label_false_positive,label_false_negative,probe_cost,probe_reliability,first_action_required,control,success_rate,empty_intersection_rate,destroyed_episode_rate,mean_regret,mean_cost,refusal_rate,groups,bits,mean_group_size,max_group_size,raw_possible_cases,seed
family_c,C_00008_0.05_0.10,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.05,0.1,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,641,227188
family_c,C_00009_0.05_0.20,ccsc_noisy,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.05,0.2,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,636,227211
family_c,C_00009_0.05_0.20,ccsc_conservative,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.05,0.2,0.0,1.0,1,,0.9984276729559748,0.010526315789473684,0.0031446540880503146,0.005082365594007684,1.0062893081761008,0.0,54,6,1.1851851851851851,2,636,227211
family_c,C_00009_0.05_0.20,ccsc_thresholded,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.05,0.2,0.0,1.0,1,,0.9984276729559748,0.011627906976744186,0.0031446540880503146,0.004800530091958976,1.0062893081761008,0.0,55,6,1.1636363636363636,2,636,227211
family_c,C_00009_0.05_0.20,normal8_mu2,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.05,0.2,0.0,1.0,1,,0.9842767295597484,0.06593406593406594,0.04559748427672956,0.0971590731667835,1.0628930817610063,0.0,8,3,8.0,9,636,227211
family_c,C_00009_0.05_0.20,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.05,0.2,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,636,227211
family_c,C_00010_0.05_0.40,ccsc_noisy,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.05,0.4,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,634,227234
family_c,C_00010_0.05_0.40,ccsc_conservative,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.05,0.4,0.0,1.0,1,,1.0,0.0,0.0,0.004778435036587038,1.0,0.0,56,6,1.1428571428571428,2,634,227234
family_c,C_00010_0.05_0.40,ccsc_thresholded,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.05,0.4,0.0,1.0,1,,1.0,0.0,0.0,0.006319035867035201,1.0,0.0,52,6,1.2307692307692308,2,634,227234
family_c,C_00010_0.05_0.40,normal8_mu2,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.05,0.4,0.0,1.0,1,,0.9842271293375394,0.0449438202247191,0.03785488958990536,0.10342622743420045,1.0630914826498423,0.0,8,3,8.0,9,634,227234
family_c,C_00010_0.05_0.40,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.05,0.4,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,634,227234
family_c,C_00011_0.10_0.00,ccsc_noisy,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.1,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,641,227257
family_c,C_00011_0.10_0.00,ccsc_conservative,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.1,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.006508181949673502,1.0,0.0,51,6,1.2549019607843137,2,641,227257
family_c,C_00011_0.10_0.00,ccsc_thresholded,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.1,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.005871720949126852,1.0,0.0,52,6,1.2307692307692308,2,641,227257
family_c,C_00011_0.10_0.00,normal8_mu2,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.1,0.0,0.0,1.0,1,,0.9781591263650546,0.08602150537634409,0.060842433697347896,0.10907039083482323,1.0873634945397814,0.0,8,3,8.0,9,641,227257
family_c,C_00011_0.10_0.00,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.1,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,641,227257
family_c,C_00012_0.10_0.05,ccsc_noisy,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.1,0.05,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,641,227280
family_c,C_00012_0.10_0.05,ccsc_conservative,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.1,0.05,0.0,1.0,1,,1.0,0.0,0.0,0.005923713053258458,1.0,0.0,54,6,1.1851851851851851,2,641,227280
family_c,C_00012_0.10_0.05,ccsc_thresholded,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.1,0.05,0.0,1.0,1,,1.0,0.0,0.0,0.006866249251477246,1.0,0.0,52,6,1.2307692307692308,2,641,227280
family_c,C_00012_0.10_0.05,normal8_mu2,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.1,0.05,0.0,1.0,1,,0.968798751950078,0.10989010989010989,0.08580343213728549,0.09305747802980976,1.1248049921996879,0.0,8,3,8.0,8,641,227280
family_c,C_00012_0.10_0.05,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.1,0.05,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,641,227280
family_c,C_00013_0.10_0.10,ccsc_noisy,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.1,0.1,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,643,227303
family_c,C_00013_0.10_0.10,ccsc_conservative,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.1,0.1,0.0,1.0,1,,1.0,0.0,0.0,0.005263027609043507,1.0,0.0,55,6,1.1636363636363636,2,643,227303
family_c,C_00013_0.10_0.10,ccsc_thresholded,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.1,0.1,0.0,1.0,1,,1.0,0.0,0.0,0.005090730742755611,1.0,0.0,55,6,1.1636363636363636,2,643,227303
family_c,C_00013_0.10_0.10,normal8_mu2,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.1,0.1,0.0,1.0,1,,0.9782270606531882,0.09782608695652174,0.06687402799377916,0.1095281927085961,1.0870917573872472,0.0,8,3,8.0,9,643,227303
family_c,C_00013_0.10_0.10,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.1,0.1,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,643,227303
family_c,C_00014_0.10_0.20,ccsc_noisy,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.1,0.2,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,635,227326
family_c,C_00014_0.10_0.20,ccsc_conservative,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.1,0.2,0.0,1.0,1,,1.0,0.0,0.0,0.004384324165779775,1.0,0.0,56,6,1.1428571428571428,2,635,227326
family_c,C_00014_0.10_0.20,ccsc_thresholded,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.1,0.2,0.0,1.0,1,,1.0,0.0,0.0,0.005541426928963248,1.0,0.0,54,6,1.1851851851851851,2,635,227326
family_c,C_00014_0.10_0.20,normal8_mu2,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.1,0.2,0.0,1.0,1,,0.9826771653543307,0.054945054945054944,0.03622047244094488,0.1089477279054837,1.0692913385826772,0.0,8,3,8.0,9,635,227326
family_c,C_00014_0.10_0.20,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.1,0.2,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,635,227326
family_c,C_00015_0.10_0.40,ccsc_noisy,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.1,0.4,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,640,227349
family_c,C_00015_0.10_0.40,ccsc_conservative,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.1,0.4,0.0,1.0,1,,1.0,0.0,0.0,0.003833073587156832,1.0,0.0,58,6,1.103448275862069,2,640,227349
family_c,C_00015_0.10_0.40,ccsc_thresholded,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.1,0.4,0.0,1.0,1,,1.0,0.0,0.0,0.004002276272512972,1.0,0.0,58,6,1.103448275862069,2,640,227349
family_c,C_00015_0.10_0.40,normal8_mu2,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.1,0.4,0.0,1.0,1,,0.9625,0.12222222222222222,0.1015625,0.09992331247776746,1.15,0.0,8,3,8.0,10,640,227349
family_c,C_00015_0.10_0.40,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.1,0.4,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,640,227349
family_c,C_00016_0.20_0.00,ccsc_noisy,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.2,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,638,227372
family_c,C_00016_0.20_0.00,ccsc_conservative,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.2,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0028525362240857093,1.0,0.0,58,6,1.103448275862069,2,638,227372
family_c,C_00016_0.20_0.00,ccsc_thresholded,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.2,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.003474834267061706,1.0,0.0,57,6,1.1228070175438596,2,638,227372
family_c,C_00016_0.20_0.00,normal8_mu2,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.2,0.0,0.0,1.0,1,,0.9749216300940439,0.07777777777777778,0.06896551724137931,0.10319110204620421,1.1003134796238245,0.0,8,3,8.0,9,638,227372
family_c,C_00016_0.20_0.00,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.2,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,638,227372
family_c,C_00017_0.20_0.05,ccsc_noisy,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.2,0.05,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,639,227395
family_c,C_00017_0.20_0.05,ccsc_conservative,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.2,0.05,0.0,1.0,1,,1.0,0.0,0.0,0.00635060600365085,1.0,0.0,53,6,1.2075471698113207,2,639,227395
family_c,C_00017_0.20_0.05,ccsc_thresholded,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.2,0.05,0.0,1.0,1,,1.0,0.0,0.0,0.00650814478759288,1.0,0.0,52,6,1.2307692307692308,2,639,227395
family_c,C_00017_0.20_0.05,normal8_mu2,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.2,0.05,0.0,1.0,1,,0.974960876369327,0.07692307692307693,0.0594679186228482,0.10999456509737901,1.1001564945226918,0.0,8,3,8.0,9,639,227395
family_c,C_00017_0.20_0.05,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.2,0.05,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,639,227395
family_c,C_00018_0.20_0.10,ccsc_noisy,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.2,0.1,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,639,227418
family_c,C_00018_0.20_0.10,ccsc_conservative,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.2,0.1,0.0,1.0,1,,1.0,0.0,0.0,0.005967133295181585,1.0,0.0,54,6,1.1851851851851851,2,639,227418
family_c,C_00018_0.20_0.10,ccsc_thresholded,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.2,0.1,0.0,1.0,1,,1.0,0.0,0.0,0.004550133932364379,1.0,0.0,56,6,1.1428571428571428,2,639,227418
family_c,C_00018_0.20_0.10,normal8_mu2,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.2,0.1,0.0,1.0,1,,0.9780907668231612,0.06593406593406594,0.050078247261345854,0.10694337436850641,1.0876369327073552,0.0,8,3,8.0,9,639,227418
family_c,C_00018_0.20_0.10,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.2,0.1,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,639,227418
family_c,C_00019_0.20_0.20,ccsc_noisy,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.2,0.2,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,634,227441
family_c,C_00019_0.20_0.20,ccsc_conservative,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.2,0.2,0.0,1.0,1,,1.0,0.0,0.0,0.005459498484804051,1.0,0.0,55,6,1.1636363636363636,2,634,227441
family_c,C_00019_0.20_0.20,ccsc_thresholded,,64,72,18,uniform,mixed,0.16,0.08,6,8,,0.2,0.2,0.0,1.0,1,,1.0,0.0,0.0,0.004969224709817663,1.0,0.0,55,6,1.1636363636363636,2,634,227441
family_c,C_00019_0.20_0.20,normal8_mu2,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.2,0.2,0.0,1.0,1,,0.9794952681388013,0.06741573033707865,0.05362776025236593,0.10110506020509859,1.0820189274447949,0.0,8,3,8.0,9,634,227441
