family,case_id,method,task_index,mode_count,action_count,task_count,topology,friction_profile,progress_margin,contact_margin,probe_tasks,action_sectors,probe_placement,label_false_positive,label_false_negative,probe_cost,probe_reliability,first_action_required,control,success_rate,empty_intersection_rate,destroyed_episode_rate,mean_regret,mean_cost,refusal_rate,groups,bits,mean_group_size,max_group_size,raw_possible_cases,seed
family_e,E_00002_0.0_0.8_1,active_probe_contact,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,1,,0.7341772151898734,1.0,0.19999999999999996,0.040899980520900284,2.0632911392405062,0.0,1,0,64.0,64,632,427064
family_e,E_00002_0.0_0.8_1,active_probe_ccsc,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,1,,0.9984177215189873,0.007575757575757576,0.001582278481012658,0.0035714866098346585,1.0063291139240507,0.0,24,5,2.6666666666666665,8,632,427064
family_e,E_00003_0.0_0.8_1,contact_count,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,1,,0.717425431711146,1.0,1.0,0.211255470287856,2.130298273155416,0.0,1,0,64.0,64,637,427101
family_e,E_00003_0.0_0.8_1,ccsc_6x8,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,1,,1.0,0.0,0.0,0.0032312404510551943,1.0,0.0,56,6,1.1428571428571428,2,637,427101
family_e,E_00003_0.0_0.8_1,raw_mode,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,637,427101
family_e,E_00003_0.0_0.8_1,safe_refusal,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,1,,0.0,1.0,1.0,0.7330852909776816,5.0,1.0,1,0,64.0,64,637,427101
family_e,E_00003_0.0_0.8_1,active_probe_contact,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,1,,0.717425431711146,1.0,0.19999999999999996,0.04225109405757119,2.130298273155416,0.0,1,0,64.0,64,637,427101
family_e,E_00003_0.0_0.8_1,active_probe_ccsc,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,1,,1.0,0.0,0.0,0.0006462480902110387,1.0,0.0,56,6,1.1428571428571428,2,637,427101
family_e,E_00004_0.0_0.8_0,contact_count,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,0.715625,1.0,1.0,0.21002943962812423,2.1375,0.0,1,0,64.0,64,640,427138
family_e,E_00004_0.0_0.8_0,ccsc_6x8,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,1.0,0.0,0.0,0.004684545216150582,1.0,0.0,55,6,1.1636363636363636,2,640,427138
family_e,E_00004_0.0_0.8_0,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,640,427138
family_e,E_00004_0.0_0.8_0,safe_refusal,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,0.0,1.0,1.0,0.7258225917816162,5.0,1.0,1,0,64.0,64,640,427138
family_e,E_00004_0.0_0.8_0,active_probe_contact,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,0.943125,1.0,0.19999999999999996,0.04200588792562484,1.2275,0.0,1,0,64.0,64,640,427138
family_e,E_00004_0.0_0.8_0,active_probe_ccsc,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,1.0,0.0,0.0,0.0009369090432301162,1.0,0.0,55,6,1.1636363636363636,2,640,427138
family_e,E_00005_0.0_0.8_0,contact_count,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,0.7374213836477987,1.0,1.0,0.2032843550796029,2.050314465408805,0.0,1,0,64.0,64,636,427175
family_e,E_00005_0.0_0.8_0,ccsc_6x8,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,1.0,0.0,0.0,0.013216781213223559,1.0,0.0,23,5,2.782608695652174,8,636,427175
family_e,E_00005_0.0_0.8_0,raw_mode,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,636,427175
family_e,E_00005_0.0_0.8_0,safe_refusal,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,0.0,1.0,1.0,0.719256044183887,5.0,1.0,1,0,64.0,64,636,427175
family_e,E_00005_0.0_0.8_0,active_probe_contact,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,0.9474842767295597,1.0,0.19999999999999996,0.040656871015920575,1.2100628930817612,0.0,1,0,64.0,64,636,427175
family_e,E_00005_0.0_0.8_0,active_probe_ccsc,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,1.0,0.0,0.0,0.002643356242644711,1.0,0.0,23,5,2.782608695652174,8,636,427175
family_e,E_00006_0.0_0.8_0,contact_count,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,0.7183098591549296,1.0,1.0,0.20753288567532582,2.1267605633802815,0.0,1,0,64.0,64,639,427212
family_e,E_00006_0.0_0.8_0,ccsc_6x8,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,1.0,0.0,0.0,0.004171906362676845,1.0,0.0,56,6,1.1428571428571428,3,639,427212
family_e,E_00006_0.0_0.8_0,raw_mode,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,639,427212
family_e,E_00006_0.0_0.8_0,safe_refusal,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,0.0,1.0,1.0,0.7200700046497518,5.0,1.0,1,0,64.0,64,639,427212
family_e,E_00006_0.0_0.8_0,active_probe_contact,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,0.943661971830986,1.0,0.19999999999999996,0.041506577135065156,1.225352112676056,0.0,1,0,64.0,64,639,427212
family_e,E_00006_0.0_0.8_0,active_probe_ccsc,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,0.8,0,,1.0,0.0,0.0,0.0008343812725353688,1.0,0.0,56,6,1.1428571428571428,3,639,427212
family_e,E_00007_0.0_1.0_1,contact_count,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.7428115015974441,1.0,1.0,0.20851963244307156,2.0287539936102235,0.0,1,0,64.0,64,626,427249
family_e,E_00007_0.0_1.0_1,ccsc_6x8,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0077562254076948564,1.0,0.0,51,6,1.2549019607843137,2,626,427249
family_e,E_00007_0.0_1.0_1,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,626,427249
family_e,E_00007_0.0_1.0_1,safe_refusal,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.0,1.0,1.0,0.7342752084945338,5.0,1.0,1,0,64.0,64,626,427249
family_e,E_00007_0.0_1.0_1,active_probe_contact,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.7428115015974441,1.0,0.0,0.0,2.0287539936102235,0.0,1,0,64.0,64,626,427249
family_e,E_00007_0.0_1.0_1,active_probe_ccsc,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,51,6,1.2549019607843137,2,626,427249
family_e,E_00008_0.0_1.0_1,contact_count,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.7295597484276729,1.0,1.0,0.20565000495070931,2.0817610062893084,0.0,1,0,64.0,64,636,427286
family_e,E_00008_0.0_1.0_1,ccsc_6x8,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.01378725640147737,1.0,0.0,22,5,2.909090909090909,8,636,427286
family_e,E_00008_0.0_1.0_1,raw_mode,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,636,427286
family_e,E_00008_0.0_1.0_1,safe_refusal,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.0,1.0,1.0,0.7263671677067595,5.0,1.0,1,0,64.0,64,636,427286
family_e,E_00008_0.0_1.0_1,active_probe_contact,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.7295597484276729,1.0,0.0,0.0,2.0817610062893084,0.0,1,0,64.0,64,636,427286
family_e,E_00008_0.0_1.0_1,active_probe_ccsc,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,22,5,2.909090909090909,8,636,427286
family_e,E_00009_0.0_1.0_1,contact_count,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.7098283931357254,1.0,1.0,0.20628489495811522,2.1606864274570983,0.0,1,0,64.0,64,641,427323
family_e,E_00009_0.0_1.0_1,ccsc_6x8,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.010555725132061428,1.0,0.0,50,6,1.28,4,641,427323
family_e,E_00009_0.0_1.0_1,raw_mode,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,641,427323
family_e,E_00009_0.0_1.0_1,safe_refusal,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.0,1.0,1.0,0.7147105331539921,5.0,1.0,1,0,64.0,64,641,427323
family_e,E_00009_0.0_1.0_1,active_probe_contact,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.7098283931357254,1.0,0.0,0.0,2.1606864274570983,0.0,1,0,64.0,64,641,427323
family_e,E_00009_0.0_1.0_1,active_probe_ccsc,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,50,6,1.28,4,641,427323
family_e,E_00010_0.0_1.0_0,contact_count,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,0.720125786163522,1.0,1.0,0.20386955198251977,2.119496855345912,0.0,1,0,64.0,64,636,427360
family_e,E_00010_0.0_1.0_0,ccsc_6x8,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,1.0,0.0,0.0,0.005921832420541055,1.0,0.0,54,6,1.1851851851851851,2,636,427360
family_e,E_00010_0.0_1.0_0,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,636,427360
family_e,E_00010_0.0_1.0_0,safe_refusal,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,0.0,1.0,1.0,0.7103157493303407,5.0,1.0,1,0,64.0,64,636,427360
family_e,E_00010_0.0_1.0_0,active_probe_contact,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,1.0,1.0,0.0,0.0,1.0,0.0,1,0,64.0,64,636,427360
family_e,E_00010_0.0_1.0_0,active_probe_ccsc,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,1.0,0.0,0.0,0.0,1.0,0.0,54,6,1.1851851851851851,2,636,427360
family_e,E_00011_0.0_1.0_0,contact_count,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,0.730829420970266,1.0,1.0,0.20456748538547093,2.076682316118936,0.0,1,0,64.0,64,639,427397
family_e,E_00011_0.0_1.0_0,ccsc_6x8,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,1.0,0.0,0.0,0.015498755426847132,1.0,0.0,24,5,2.6666666666666665,6,639,427397
family_e,E_00011_0.0_1.0_0,raw_mode,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,639,427397
family_e,E_00011_0.0_1.0_0,safe_refusal,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,0.0,1.0,1.0,0.7174064475046077,5.0,1.0,1,0,64.0,64,639,427397
family_e,E_00011_0.0_1.0_0,active_probe_contact,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,1.0,1.0,0.0,0.0,1.0,0.0,1,0,64.0,64,639,427397
family_e,E_00011_0.0_1.0_0,active_probe_ccsc,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,1.0,0.0,0.0,0.0,1.0,0.0,24,5,2.6666666666666665,6,639,427397
family_e,E_00012_0.0_1.0_0,contact_count,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,0.7180685358255452,1.0,1.0,0.20856130086001579,2.127725856697819,0.0,1,0,64.0,64,642,427434
family_e,E_00012_0.0_1.0_0,ccsc_6x8,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,1.0,0.0,0.0,0.007426610384774728,1.0,0.0,51,6,1.2549019607843137,3,642,427434
family_e,E_00012_0.0_1.0_0,raw_mode,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,642,427434
family_e,E_00012_0.0_1.0_0,safe_refusal,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,0.0,1.0,1.0,0.7231188384914695,5.0,1.0,1,0,64.0,64,642,427434
family_e,E_00012_0.0_1.0_0,active_probe_contact,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,1.0,1.0,0.0,0.0,1.0,0.0,1,0,64.0,64,642,427434
family_e,E_00012_0.0_1.0_0,active_probe_ccsc,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.0,1.0,0,,1.0,0.0,0.0,0.0,1.0,0.0,51,6,1.2549019607843137,3,642,427434
family_e,E_00013_0.08_0.8_1,contact_count,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,0.7266982622432859,1.0,1.0,0.20813030465895907,2.0932069510268563,0.0,1,0,64.0,64,633,427471
family_e,E_00013_0.08_0.8_1,ccsc_6x8,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,1.0,0.0,0.0,0.005103899569119699,1.0,0.0,55,6,1.1636363636363636,2,633,427471
family_e,E_00013_0.08_0.8_1,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,633,427471
family_e,E_00013_0.08_0.8_1,safe_refusal,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,0.0,1.0,1.0,0.7269518070311343,5.0,1.0,1,0,64.0,64,633,427471
family_e,E_00013_0.08_0.8_1,active_probe_contact,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,0.7266982622432859,1.0,0.19999999999999996,0.0416260609317918,2.1732069510268563,0.0,1,0,64.0,64,633,427471
family_e,E_00013_0.08_0.8_1,active_probe_ccsc,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,1.0,0.0,0.0,0.0010207799138239396,1.08,0.0,55,6,1.1636363636363636,2,633,427471
family_e,E_00014_0.08_0.8_1,contact_count,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,0.721875,1.0,1.0,0.20574595630168915,2.1125,0.0,1,0,64.0,64,640,427508
family_e,E_00014_0.08_0.8_1,ccsc_6x8,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,1.0,0.0,0.0,0.017628767411224544,1.0,0.0,26,5,2.4615384615384617,8,640,427508
family_e,E_00014_0.08_0.8_1,raw_mode,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,640,427508
family_e,E_00014_0.08_0.8_1,safe_refusal,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,0.0,1.0,1.0,0.7180146336555481,5.0,1.0,1,0,64.0,64,640,427508
family_e,E_00014_0.08_0.8_1,active_probe_contact,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,0.721875,1.0,0.19999999999999996,0.04114919126033782,2.1925,0.0,1,0,64.0,64,640,427508
family_e,E_00014_0.08_0.8_1,active_probe_ccsc,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,1.0,0.0,0.0,0.003525753482244908,1.08,0.0,26,5,2.4615384615384617,8,640,427508
family_e,E_00015_0.08_0.8_1,contact_count,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,0.7244094488188977,1.0,1.0,0.2063712397898276,2.1023622047244093,0.0,1,0,64.0,64,635,427545
family_e,E_00015_0.08_0.8_1,ccsc_6x8,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,1.0,0.0,0.0,0.006645310957600751,1.0,0.0,52,6,1.2307692307692308,3,635,427545
family_e,E_00015_0.08_0.8_1,raw_mode,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,635,427545
family_e,E_00015_0.08_0.8_1,safe_refusal,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,0.0,1.0,1.0,0.720764965147484,5.0,1.0,1,0,64.0,64,635,427545
family_e,E_00015_0.08_0.8_1,active_probe_contact,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,0.7244094488188977,1.0,0.19999999999999996,0.04127424795796551,2.1823622047244093,0.0,1,0,64.0,64,635,427545
family_e,E_00015_0.08_0.8_1,active_probe_ccsc,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,1,,1.0,0.0,0.0,0.00132906219152015,1.08,0.0,52,6,1.2307692307692308,3,635,427545
family_e,E_00016_0.08_0.8_0,contact_count,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,0.7298578199052133,1.0,1.0,0.2083637175778454,2.080568720379147,0.0,1,0,64.0,64,633,427582
family_e,E_00016_0.08_0.8_0,ccsc_6x8,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,1.0,0.0,0.0,0.005930793040548267,1.0,0.0,53,6,1.2075471698113207,2,633,427582
family_e,E_00016_0.08_0.8_0,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,633,427582
family_e,E_00016_0.08_0.8_0,safe_refusal,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,0.0,1.0,1.0,0.7262954470858943,5.0,1.0,1,0,64.0,64,633,427582
family_e,E_00016_0.08_0.8_0,active_probe_contact,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,0.9459715639810427,1.0,0.19999999999999996,0.041672743515569065,1.2961137440758295,0.0,1,0,64.0,64,633,427582
family_e,E_00016_0.08_0.8_0,active_probe_ccsc,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,1.0,0.0,0.0,0.0011861586081096532,1.08,0.0,53,6,1.2075471698113207,2,633,427582
family_e,E_00017_0.08_0.8_0,contact_count,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,0.719435736677116,1.0,1.0,0.2069288286669501,2.122257053291536,0.0,1,0,64.0,64,638,427619
family_e,E_00017_0.08_0.8_0,ccsc_6x8,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,1.0,0.0,0.0,0.018016006248684886,1.0,0.0,20,5,3.2,8,638,427619
family_e,E_00017_0.08_0.8_0,raw_mode,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,638,427619
family_e,E_00017_0.08_0.8_0,safe_refusal,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,0.0,1.0,1.0,0.7232255666607226,5.0,1.0,1,0,64.0,64,638,427619
family_e,E_00017_0.08_0.8_0,active_probe_contact,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,0.9438871473354232,1.0,0.19999999999999996,0.041385765733390006,1.3044514106583072,0.0,1,0,64.0,64,638,427619
family_e,E_00017_0.08_0.8_0,active_probe_ccsc,,64,72,18,clustered,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,1.0,0.0,0.0,0.0036032012497369766,1.08,0.0,20,5,3.2,8,638,427619
family_e,E_00018_0.08_0.8_0,contact_count,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,0.721259842519685,1.0,1.0,0.20843976313673604,2.11496062992126,0.0,1,0,64.0,64,635,427656
family_e,E_00018_0.08_0.8_0,ccsc_6x8,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,1.0,0.0,0.0,0.0075158286517060646,1.0,0.0,53,6,1.2075471698113207,3,635,427656
family_e,E_00018_0.08_0.8_0,raw_mode,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,635,427656
family_e,E_00018_0.08_0.8_0,safe_refusal,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,0.0,1.0,1.0,0.7275454483632966,5.0,1.0,1,0,64.0,64,635,427656
family_e,E_00018_0.08_0.8_0,active_probe_contact,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,0.944251968503937,1.0,0.19999999999999996,0.041687952627347195,1.302992125984252,0.0,1,0,64.0,64,635,427656
family_e,E_00018_0.08_0.8_0,active_probe_ccsc,,64,72,18,adversarial,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,0.8,0,,1.0,0.0,0.0,0.0015031657303412125,1.08,0.0,53,6,1.2075471698113207,3,635,427656
family_e,E_00019_0.08_1.0_1,contact_count,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,1.0,1,,0.7189952904238619,1.0,1.0,0.20741517951761723,2.1240188383045524,0.0,1,0,64.0,64,637,427693
family_e,E_00019_0.08_1.0_1,ccsc_6x8,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,1.0,1,,0.9984301412872841,0.008695652173913044,0.0031397174254317113,0.006464942073335453,1.0062794348508635,0.0,52,6,1.2307692307692308,2,637,427693
family_e,E_00019_0.08_1.0_1,raw_mode,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,637,427693
family_e,E_00019_0.08_1.0_1,safe_refusal,,64,72,18,uniform,mixed,0.16,0.08,0,0,,0.0,0.0,0.08,1.0,1,,0.0,1.0,1.0,0.719451880342732,5.0,1.0,1,0,64.0,64,637,427693
