family,case_id,method,task_index,mode_count,action_count,task_count,topology,friction_profile,progress_margin,contact_margin,probe_tasks,action_sectors,probe_placement,label_false_positive,label_false_negative,probe_cost,probe_reliability,first_action_required,control,success_rate,empty_intersection_rate,destroyed_episode_rate,mean_regret,mean_cost,refusal_rate,groups,bits,mean_group_size,max_group_size,raw_possible_cases,seed
family_f,F_00001,contact_count,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9960629921259843,0.16666666666666666,0.16010498687664043,0.03226549567512953,1.015748031496063,0.0,1,0,64.0,64,762,527027
family_f,F_00001,normal_4,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9960629921259843,0.16666666666666666,0.16010498687664043,0.03226549567512953,1.015748031496063,0.0,1,0,64.0,64,762,527027
family_f,F_00001,normal8_mu2,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9960629921259843,0.08333333333333333,0.11811023622047244,0.026798049921751648,1.015748031496063,0.0,2,1,32.0,48,762,527027
family_f,F_00001,random_3,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9960629921259843,0.020833333333333332,0.01968503937007874,0.014123653000577541,1.015748031496063,0.0,8,3,8.0,8,762,527027
family_f,F_00001,prediction_4,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9960629921259843,0.08333333333333333,0.07611548556430446,0.01693289062091372,1.015748031496063,0.0,3,2,21.333333333333332,53,762,527027
family_f,F_00001,ccsc_2x4,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9973753280839895,0.0425531914893617,0.10761154855643044,0.018737864267481908,1.0104986876640418,0.0,4,2,16.0,41,762,527027
family_f,F_00001,ccsc_6x8,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9986876640419947,0.02127659574468085,0.05249343832020997,0.013584891759504484,1.0052493438320211,0.0,7,3,9.142857142857142,40,762,527027
family_f,F_00001,ccsc_8x12,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9973753280839895,0.028169014084507043,0.03674540682414698,0.0062763891977275135,1.0104986876640418,0.0,11,4,5.818181818181818,15,762,527027
family_f,F_00001,safe_refusal_ccsc,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.94750656167979,0.02127659574468085,0.05249343832020997,0.02248007227273125,1.2099737532808401,0.05249343832020997,7,3,9.142857142857142,40,762,527027
family_f,F_00001,raw_mode,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,762,527027
family_f,F_00002,contact_count,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9973787680209698,0.08333333333333333,0.08256880733944955,0.03140194052012532,1.0104849279161208,0.0,1,0,64.0,64,763,527069
family_f,F_00002,normal_4,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9973787680209698,0.08333333333333333,0.08125819134993446,0.02306585527497538,1.0104849279161208,0.0,2,1,32.0,63,763,527069
family_f,F_00002,normal8_mu2,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9973787680209698,0.041666666666666664,0.05897771952817824,0.019439739137302063,1.0104849279161208,0.0,3,2,21.333333333333332,46,763,527069
family_f,F_00002,random_3,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9973787680209698,0.020833333333333332,0.020969855832241154,0.01232666581830066,1.0104849279161208,0.0,8,3,8.0,8,763,527069
family_f,F_00002,prediction_4,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9973787680209698,0.041666666666666664,0.011795543905635648,0.016387374654197442,1.0104849279161208,0.0,3,2,21.333333333333332,53,763,527069
family_f,F_00002,ccsc_2x4,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9973787680209698,0.02857142857142857,0.05504587155963303,0.014280880770864524,1.0104849279161208,0.0,4,2,16.0,43,763,527069
family_f,F_00002,ccsc_6x8,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9973787680209698,0.02127659574468085,0.05242463958060288,0.013259042137415975,1.0104849279161208,0.0,6,3,10.666666666666666,41,763,527069
family_f,F_00002,ccsc_8x12,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9973787680209698,0.010638297872340425,0.020969855832241154,0.007846391939241951,1.0104849279161208,0.0,11,4,5.818181818181818,16,763,527069
family_f,F_00002,safe_refusal_ccsc,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9475753604193972,0.02127659574468085,0.05242463958060288,0.021711116068328817,1.2096985583224114,0.05242463958060288,6,3,10.666666666666666,41,763,527069
family_f,F_00002,raw_mode,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,763,527069
family_f,F_00003,contact_count,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9986859395532195,0.08333333333333333,0.07621550591327202,0.022952166321086508,1.005256241787122,0.0,1,0,64.0,64,761,527111
family_f,F_00003,normal_4,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9986859395532195,0.08333333333333333,0.07621550591327202,0.022952166321086508,1.005256241787122,0.0,1,0,64.0,64,761,527111
family_f,F_00003,normal8_mu2,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9986859395532195,0.041666666666666664,0.05519053876478318,0.01955985349361906,1.005256241787122,0.0,2,1,32.0,48,761,527111
family_f,F_00003,random_3,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9986859395532195,0.010416666666666666,0.009198423127463863,0.01167929552387784,1.005256241787122,0.0,8,3,8.0,8,761,527111
family_f,F_00003,prediction_4,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9986859395532195,0.041666666666666664,0.0657030223390276,0.015769114710498265,1.005256241787122,0.0,3,2,21.333333333333332,55,761,527111
family_f,F_00003,ccsc_2x4,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9986859395532195,0.02127659574468085,0.05519053876478318,0.01725945342699269,1.005256241787122,0.0,4,2,16.0,43,761,527111
family_f,F_00003,ccsc_6x8,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9986859395532195,0.02127659574468085,0.05387647831800263,0.016634871705916175,1.005256241787122,0.0,6,3,10.666666666666666,41,761,527111
family_f,F_00003,ccsc_8x12,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9986859395532195,0.010526315789473684,0.018396846254927726,0.00610750931242919,1.005256241787122,0.0,10,4,6.4,15,761,527111
family_f,F_00003,safe_refusal_ccsc,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9461235216819974,0.02127659574468085,0.05387647831800263,0.025569064545098805,1.2155059132720103,0.05387647831800263,6,3,10.666666666666666,41,761,527111
family_f,F_00003,raw_mode,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,761,527111
family_f,F_00004,contact_count,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9973614775725593,0.08333333333333333,0.0712401055408971,0.018545177413794484,1.0105540897097627,0.0,1,0,64.0,64,758,527153
family_f,F_00004,normal_4,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9973614775725593,0.08333333333333333,0.0712401055408971,0.018545177413794484,1.0105540897097627,0.0,1,0,64.0,64,758,527153
family_f,F_00004,normal8_mu2,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9973614775725593,0.041666666666666664,0.05013192612137203,0.016744747954496923,1.0105540897097627,0.0,2,1,32.0,48,758,527153
family_f,F_00004,random_3,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9973614775725593,0.020833333333333332,0.014511873350923483,0.010825660502375902,1.0105540897097627,0.0,8,3,8.0,8,758,527153
family_f,F_00004,prediction_4,,64,72,18,shared_action,high,0.1,0.05,0,0,,0.0,0.0,0.0,1.0,1,shared_action,0.9973614775725593,0.041666666666666664,0.051451187335092345,0.016522797242318105,1.0105540897097627,0.0,3,2,21.333333333333332,48,758,527153
