family,case_id,method,task_index,mode_count,action_count,task_count,topology,friction_profile,progress_margin,contact_margin,probe_tasks,action_sectors,probe_placement,label_false_positive,label_false_negative,probe_cost,probe_reliability,first_action_required,control,success_rate,empty_intersection_rate,destroyed_episode_rate,mean_regret,mean_cost,refusal_rate,groups,bits,mean_group_size,max_group_size,raw_possible_cases,seed
family_b,B_00001_2_4_grid,ccsc_grid,,64,64,18,uniform,mixed,0.16,0.08,2,4,grid,0.0,0.0,0.0,1.0,1,,0.995253164556962,0.02040816326530612,0.01740506329113924,0.0714762865365306,1.018987341772152,0.0,24,5,2.6666666666666665,6,632,127027
family_b,B_00001_2_4_greedy,ccsc_greedy,,64,64,18,uniform,mixed,0.16,0.08,2,4,greedy,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.005376344086021506,0.0031645569620253164,0.06664663807878012,1.0063291139240507,0.0,21,5,3.0476190476190474,6,632,127027
family_b,B_00001_2_8_grid,ccsc_grid,,64,64,18,uniform,mixed,0.16,0.08,2,8,grid,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.004694835680751174,0.0031645569620253164,0.02355755981105038,1.0063291139240507,0.0,36,6,1.7777777777777777,4,632,127027
family_b,B_00001_2_8_greedy,ccsc_greedy,,64,64,18,uniform,mixed,0.16,0.08,2,8,greedy,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.004545454545454545,0.0031645569620253164,0.025516581615503832,1.0063291139240507,0.0,34,6,1.8823529411764706,4,632,127027
family_b,B_00001_2_16_grid,ccsc_grid,,64,64,18,uniform,mixed,0.16,0.08,2,16,grid,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.0058823529411764705,0.0031645569620253164,0.009873554322727119,1.0063291139240507,0.0,46,6,1.391304347826087,2,632,127027
family_b,B_00001_2_16_greedy,ccsc_greedy,,64,64,18,uniform,mixed,0.16,0.08,2,16,greedy,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.005,0.0031645569620253164,0.010832240805029869,1.0063291139240507,0.0,43,6,1.4883720930232558,2,632,127027
family_b,B_00001_4_2_grid,ccsc_grid,,64,64,18,uniform,mixed,0.16,0.08,4,2,grid,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.006329113924050633,0.0031645569620253164,0.03763726330067538,1.0063291139240507,0.0,32,5,2.0,6,632,127027
family_b,B_00001_4_2_greedy,ccsc_greedy,,64,64,18,uniform,mixed,0.16,0.08,4,2,greedy,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.0051813471502590676,0.0031645569620253164,0.060446099130601824,1.0063291139240507,0.0,26,5,2.4615384615384617,8,632,127027
family_b,B_00001_4_4_grid,ccsc_grid,,64,64,18,uniform,mixed,0.16,0.08,4,4,grid,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.006802721088435374,0.0031645569620253164,0.027628206848343717,1.0063291139240507,0.0,40,6,1.6,5,632,127027
family_b,B_00001_4_4_greedy,ccsc_greedy,,64,64,18,uniform,mixed,0.16,0.08,4,4,greedy,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.004901960784313725,0.0031645569620253164,0.02284066079632391,1.0063291139240507,0.0,36,6,1.7777777777777777,4,632,127027
family_b,B_00001_4_8_grid,ccsc_grid,,64,64,18,uniform,mixed,0.16,0.08,4,8,grid,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.0070921985815602835,0.0031645569620253164,0.008775538823838476,1.0063291139240507,0.0,49,6,1.3061224489795917,2,632,127027
family_b,B_00001_4_8_greedy,ccsc_greedy,,64,64,18,uniform,mixed,0.16,0.08,4,8,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.007901160824525206,1.0,0.0,48,6,1.3333333333333333,2,632,127027
family_b,B_00001_4_16_grid,ccsc_grid,,64,64,18,uniform,mixed,0.16,0.08,4,16,grid,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.011764705882352941,0.0031645569620253164,0.004996722894190233,1.0063291139240507,0.0,55,6,1.1636363636363636,2,632,127027
family_b,B_00001_4_16_greedy,ccsc_greedy,,64,64,18,uniform,mixed,0.16,0.08,4,16,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0023603877406331557,1.0,0.0,58,6,1.103448275862069,2,632,127027
family_b,B_00001_6_2_grid,ccsc_grid,,64,64,18,uniform,mixed,0.16,0.08,6,2,grid,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.005988023952095809,0.0031645569620253164,0.03261350453654422,1.0063291139240507,0.0,37,6,1.7297297297297298,6,632,127027
family_b,B_00001_6_2_greedy,ccsc_greedy,,64,64,18,uniform,mixed,0.16,0.08,6,2,greedy,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.0043859649122807015,0.0031645569620253164,0.015191526494071454,1.0063291139240507,0.0,39,6,1.641025641025641,3,632,127027
family_b,B_00001_6_4_grid,ccsc_grid,,64,64,18,uniform,mixed,0.16,0.08,6,4,grid,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.006666666666666667,0.0031645569620253164,0.008657553457195245,1.0063291139240507,0.0,48,6,1.3333333333333333,2,632,127027
family_b,B_00001_6_4_greedy,ccsc_greedy,,64,64,18,uniform,mixed,0.16,0.08,6,4,greedy,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.005025125628140704,0.0031645569620253164,0.012430006119457982,1.0063291139240507,0.0,43,6,1.4883720930232558,2,632,127027
family_b,B_00001_6_8_grid,ccsc_grid,,64,64,18,uniform,mixed,0.16,0.08,6,8,grid,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.009708737864077669,0.0031645569620253164,0.006124948328243026,1.0063291139240507,0.0,53,6,1.2075471698113207,2,632,127027
family_b,B_00001_6_8_greedy,ccsc_greedy,,64,64,18,uniform,mixed,0.16,0.08,6,8,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.006048282160411907,1.0,0.0,53,6,1.2075471698113207,2,632,127027
family_b,B_00001_6_16_grid,ccsc_grid,,64,64,18,uniform,mixed,0.16,0.08,6,16,grid,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.02702702702702703,0.0031645569620253164,0.0017910161869058125,1.0063291139240507,0.0,60,6,1.0666666666666667,2,632,127027
family_b,B_00001_6_16_greedy,ccsc_greedy,,64,64,18,uniform,mixed,0.16,0.08,6,16,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.001884851486811155,1.0,0.0,59,6,1.0847457627118644,2,632,127027
family_b,B_00001_12_2_grid,ccsc_grid,,64,64,18,uniform,mixed,0.16,0.08,12,2,grid,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.009615384615384616,0.0031645569620253164,0.0059608855532317226,1.0063291139240507,0.0,53,6,1.2075471698113207,2,632,127027
family_b,B_00001_12_2_greedy,ccsc_greedy,,64,64,18,uniform,mixed,0.16,0.08,12,2,greedy,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.010752688172043012,0.0031645569620253164,0.009619934555095962,1.0063291139240507,0.0,52,6,1.2307692307692308,3,632,127027
family_b,B_00001_12_4_grid,ccsc_grid,,64,64,18,uniform,mixed,0.16,0.08,12,4,grid,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.017241379310344827,0.0031645569620253164,0.003416662422727935,1.0063291139240507,0.0,58,6,1.103448275862069,2,632,127027
family_b,B_00001_12_4_greedy,ccsc_greedy,,64,64,18,uniform,mixed,0.16,0.08,12,4,greedy,0.0,0.0,0.0,1.0,1,,0.9984177215189873,0.034482758620689655,0.0031645569620253164,0.0019356157819304285,1.0063291139240507,0.0,61,6,1.0491803278688525,2,632,127027
family_b,B_00001_12_8_grid,ccsc_grid,,64,64,18,uniform,mixed,0.16,0.08,12,8,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.00193919307446178,1.0,0.0,60,6,1.0666666666666667,2,632,127027
family_b,B_00001_12_8_greedy,ccsc_greedy,,64,64,18,uniform,mixed,0.16,0.08,12,8,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0004101993539665319,1.0,0.0,63,6,1.0158730158730158,2,632,127027
family_b,B_00001_12_16_grid,ccsc_grid,,64,64,18,uniform,mixed,0.16,0.08,12,16,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,632,127027
family_b,B_00001_12_16_greedy,ccsc_greedy,,64,64,18,uniform,mixed,0.16,0.08,12,16,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,64,6,1.0,1,632,127027
family_b,B_00002_1_2_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,1,2,grid,0.0,0.0,0.0,1.0,1,,0.9554848966613673,0.09876543209876543,0.18124006359300476,0.16598169455846656,1.178060413354531,0.0,8,3,8.0,16,629,127046
family_b,B_00002_1_2_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,1,2,greedy,0.0,0.0,0.0,1.0,1,,0.9650238473767886,0.06593406593406594,0.13672496025437203,0.16944580881697954,1.1399046104928456,0.0,8,3,8.0,16,629,127046
family_b,B_00002_1_4_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,1,4,grid,0.0,0.0,0.0,1.0,1,,0.9650238473767886,0.05263157894736842,0.13513513513513514,0.11518969968411426,1.1399046104928456,0.0,13,4,4.923076923076923,16,629,127046
family_b,B_00002_1_4_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,1,4,greedy,0.0,0.0,0.0,1.0,1,,0.9761526232114467,0.03278688524590164,0.09220985691573927,0.1204013388088663,1.0953895071542132,0.0,12,4,5.333333333333333,16,629,127046
family_b,B_00002_1_8_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,1,8,grid,0.0,0.0,0.0,1.0,1,,0.9650238473767886,0.05357142857142857,0.13513513513513514,0.10176844165226613,1.1399046104928456,0.0,18,5,3.5555555555555554,16,629,127046
family_b,B_00002_1_8_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,1,8,greedy,0.0,0.0,0.0,1.0,1,,0.9761526232114467,0.03305785123966942,0.09220985691573927,0.10911070101780429,1.0953895071542132,0.0,17,5,3.764705882352941,16,629,127046
family_b,B_00002_1_16_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,1,16,grid,0.0,0.0,0.0,1.0,1,,0.9650238473767886,0.05405405405405406,0.13513513513513514,0.09742867351999722,1.1399046104928456,0.0,21,5,3.0476190476190474,16,629,127046
family_b,B_00002_1_16_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,1,16,greedy,0.0,0.0,0.0,1.0,1,,0.9761526232114467,0.0392156862745098,0.09220985691573927,0.10420761237273345,1.0953895071542132,0.0,22,5,2.909090909090909,16,629,127046
family_b,B_00002_2_2_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,2,2,grid,0.0,0.0,0.0,1.0,1,,0.9793322734499205,0.041666666666666664,0.09062003179650238,0.1524397897606624,1.0826709062003181,0.0,11,4,5.818181818181818,15,629,127046
family_b,B_00002_2_2_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,2,2,greedy,0.0,0.0,0.0,1.0,1,,0.9761526232114467,0.04032258064516129,0.05246422893481717,0.16048441277683634,1.0953895071542132,0.0,10,4,6.4,10,629,127046
family_b,B_00002_2_4_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,2,4,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.052603324878196835,1.0,0.0,20,5,3.2,7,629,127046
family_b,B_00002_2_4_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,2,4,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.04863186268245473,1.0,0.0,21,5,3.0476190476190474,7,629,127046
family_b,B_00002_2_8_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,2,8,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.027891429055286705,1.0,0.0,30,5,2.1333333333333333,5,629,127046
family_b,B_00002_2_8_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,2,8,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.02351465091606771,1.0,0.0,31,5,2.064516129032258,4,629,127046
family_b,B_00002_2_16_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,2,16,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.018648572277946956,1.0,0.0,38,6,1.6842105263157894,4,629,127046
family_b,B_00002_2_16_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,2,16,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.02187658261229389,1.0,0.0,34,6,1.8823529411764706,4,629,127046
family_b,B_00002_4_2_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,4,2,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.04058010492396848,1.0,0.0,24,5,2.6666666666666665,7,629,127046
family_b,B_00002_4_2_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,4,2,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.044041441999292906,1.0,0.0,22,5,2.909090909090909,6,629,127046
family_b,B_00002_4_4_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,4,4,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.024243639956786637,1.0,0.0,33,6,1.9393939393939394,5,629,127046
family_b,B_00002_4_4_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,4,4,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0335029952097773,1.0,0.0,27,5,2.3703703703703702,6,629,127046
family_b,B_00002_4_8_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,4,8,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.013586997938459362,1.0,0.0,42,6,1.5238095238095237,3,629,127046
family_b,B_00002_4_8_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,4,8,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.014383833600720465,1.0,0.0,42,6,1.5238095238095237,4,629,127046
family_b,B_00002_4_16_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,4,16,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.009347124940261175,1.0,0.0,49,6,1.3061224489795917,3,629,127046
family_b,B_00002_4_16_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,4,16,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.004414759398643845,1.0,0.0,54,6,1.1851851851851851,2,629,127046
family_b,B_00002_6_2_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,6,2,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.03304724551630702,1.0,0.0,31,5,2.064516129032258,6,629,127046
family_b,B_00002_6_2_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,6,2,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.02563535878123843,1.0,0.0,33,6,1.9393939393939394,5,629,127046
family_b,B_00002_6_4_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,6,4,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.014042337553868802,1.0,0.0,41,6,1.5609756097560976,3,629,127046
family_b,B_00002_6_4_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,6,4,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.015022664741037002,1.0,0.0,42,6,1.5238095238095237,3,629,127046
family_b,B_00002_6_8_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,6,8,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.007100043714709805,1.0,0.0,52,6,1.2307692307692308,2,629,127046
family_b,B_00002_6_8_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,6,8,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.00680872767168691,1.0,0.0,52,6,1.2307692307692308,3,629,127046
family_b,B_00002_6_16_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,6,16,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0028799354366733083,1.0,0.0,58,6,1.103448275862069,2,629,127046
family_b,B_00002_6_16_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,6,16,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0006457015469267562,1.0,0.0,62,6,1.032258064516129,2,629,127046
family_b,B_00002_12_2_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,12,2,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.015668364866549336,1.0,0.0,43,6,1.4883720930232558,4,629,127046
family_b,B_00002_12_2_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,12,2,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.012876834370942109,1.0,0.0,46,6,1.391304347826087,4,629,127046
family_b,B_00002_12_4_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,12,4,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.005693001118866173,1.0,0.0,53,6,1.2075471698113207,3,629,127046
family_b,B_00002_12_4_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,12,4,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.00683133422570312,1.0,0.0,52,6,1.2307692307692308,3,629,127046
family_b,B_00002_12_8_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,12,8,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0033677659798502352,1.0,0.0,58,6,1.103448275862069,2,629,127046
family_b,B_00002_12_8_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,12,8,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0017972105021317546,1.0,0.0,60,6,1.0666666666666667,2,629,127046
family_b,B_00002_12_16_grid,ccsc_grid,,64,64,18,adversarial,mixed,0.16,0.08,12,16,grid,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.00040520047724531264,1.0,0.0,63,6,1.0158730158730158,2,629,127046
family_b,B_00002_12_16_greedy,ccsc_greedy,,64,64,18,adversarial,mixed,0.16,0.08,12,16,greedy,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0012090055950116278,1.0,0.0,62,6,1.032258064516129,2,629,127046
