family,case_id,method,task_index,mode_count,action_count,task_count,topology,friction_profile,progress_margin,contact_margin,probe_tasks,action_sectors,probe_placement,label_false_positive,label_false_negative,probe_cost,probe_reliability,first_action_required,control,success_rate,empty_intersection_rate,destroyed_episode_rate,mean_regret,mean_cost,refusal_rate,groups,bits,mean_group_size,max_group_size,raw_possible_cases,seed
family_a,A_00002,raw_mode,,32,36,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,128,27045
family_a,A_00003,contact_count,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.796875,1.0,1.0,0.1714878814915816,1.8125,0.0,1,0,32.0,32,192,27061
family_a,A_00003,normal_4,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.17310480400919914,1.0,0.0,4,2,8.0,8,192,27061
family_a,A_00003,normal_8,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.08303316154827674,1.0,0.0,8,3,4.0,5,192,27061
family_a,A_00003,normal8_mu2,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.08303316154827674,1.0,0.0,8,3,4.0,5,192,27061
family_a,A_00003,random_3,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.9895833333333334,0.010526315789473684,0.015625,0.2758728697275122,1.0416666666666665,0.0,8,3,4.0,4,192,27061
family_a,A_00003,prediction_4,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.020048625534400344,1.0,0.0,24,5,1.3333333333333333,3,192,27061
family_a,A_00003,ccsc_2x4,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.06692378564427297,1.0,0.0,13,4,2.4615384615384617,5,192,27061
family_a,A_00003,ccsc_6x8,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.002349792824437221,1.0,0.0,30,5,1.0666666666666667,2,192,27061
family_a,A_00003,ccsc_8x12,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,192,27061
family_a,A_00003,raw_mode,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,192,27061
family_a,A_00004,contact_count,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.7938144329896907,1.0,1.0,0.1717556751880449,1.8247422680412373,0.0,1,0,32.0,32,194,27079
family_a,A_00004,normal_4,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.1578318318448116,1.0,0.0,4,2,8.0,9,194,27079
family_a,A_00004,normal_8,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.06786569799344565,1.0,0.0,8,3,4.0,5,194,27079
family_a,A_00004,normal8_mu2,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.06786569799344565,1.0,0.0,8,3,4.0,5,194,27079
family_a,A_00004,random_3,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.9536082474226805,0.05319148936170213,0.07216494845360824,0.26030843386176933,1.1855670103092781,0.0,8,3,4.0,4,194,27079
family_a,A_00004,prediction_4,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.012113832551793954,1.0,0.0,25,5,1.28,2,194,27079
family_a,A_00004,ccsc_2x4,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.05634662708670823,1.0,0.0,13,4,2.4615384615384617,5,194,27079
family_a,A_00004,ccsc_6x8,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0029130888353918016,1.0,0.0,29,5,1.103448275862069,2,194,27079
family_a,A_00004,ccsc_8x12,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0005867416711197686,1.0,0.0,31,5,1.032258064516129,2,194,27079
family_a,A_00004,raw_mode,,32,36,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,194,27079
family_a,A_00005,contact_count,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.8617886178861789,1.0,1.0,0.18344504658768818,1.5528455284552845,0.0,1,0,32.0,32,123,27095
family_a,A_00005,normal_4,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.17549898614728354,1.0,0.0,4,2,8.0,9,123,27095
family_a,A_00005,normal_8,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.09122892560028448,1.0,0.0,8,3,4.0,5,123,27095
family_a,A_00005,normal8_mu2,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.09122892560028448,1.0,0.0,8,3,4.0,5,123,27095
family_a,A_00005,random_3,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.2696971403874033,1.0,0.0,8,3,4.0,4,123,27095
family_a,A_00005,prediction_4,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.021860216206651392,1.0,0.0,23,5,1.391304347826087,4,123,27095
family_a,A_00005,ccsc_2x4,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.07168476053369724,1.0,0.0,12,4,2.6666666666666665,6,123,27095
family_a,A_00005,ccsc_6x8,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0029036940597906343,1.0,0.0,30,5,1.0666666666666667,2,123,27095
family_a,A_00005,ccsc_8x12,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,123,27095
family_a,A_00005,raw_mode,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,123,27095
family_a,A_00006,contact_count,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.8455284552845529,1.0,1.0,0.18241756330660688,1.6178861788617884,0.0,1,0,32.0,32,123,27113
family_a,A_00006,normal_4,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.16733492317238474,1.0,0.0,4,2,8.0,9,123,27113
family_a,A_00006,normal_8,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.08555685965026297,1.0,0.0,8,3,4.0,5,123,27113
family_a,A_00006,normal8_mu2,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.08555685965026297,1.0,0.0,8,3,4.0,5,123,27113
family_a,A_00006,random_3,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.983739837398374,0.017241379310344827,0.024390243902439025,0.26265050507173304,1.065040650406504,0.0,8,3,4.0,4,123,27113
family_a,A_00006,prediction_4,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.01556399416148178,1.0,0.0,24,5,1.3333333333333333,3,123,27113
family_a,A_00006,ccsc_2x4,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.07557937163647598,1.0,0.0,11,4,2.909090909090909,6,123,27113
family_a,A_00006,ccsc_6x8,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.006819713164151199,1.0,0.0,28,5,1.1428571428571428,2,123,27113
family_a,A_00006,ccsc_8x12,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,123,27113
family_a,A_00006,raw_mode,,32,48,8,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,123,27113
family_a,A_00007,contact_count,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.7959183673469388,1.0,1.0,0.1842737489817094,1.816326530612245,0.0,1,0,32.0,32,196,27129
family_a,A_00007,normal_4,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.1765697499623104,1.0,0.0,4,2,8.0,9,196,27129
family_a,A_00007,normal_8,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.08605854540150992,1.0,0.0,8,3,4.0,5,196,27129
family_a,A_00007,normal8_mu2,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.08605854540150992,1.0,0.0,8,3,4.0,5,196,27129
family_a,A_00007,random_3,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.9489795918367347,0.05263157894736842,0.07653061224489796,0.27779874159973494,1.204081632653061,0.0,8,3,4.0,4,196,27129
family_a,A_00007,prediction_4,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.022681623545228218,1.0,0.0,24,5,1.3333333333333333,3,196,27129
family_a,A_00007,ccsc_2x4,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.09066507836081544,1.0,0.0,10,4,3.2,6,196,27129
family_a,A_00007,ccsc_6x8,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.004799105531098891,1.0,0.0,29,5,1.103448275862069,2,196,27129
family_a,A_00007,ccsc_8x12,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,196,27129
family_a,A_00007,raw_mode,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,196,27129
family_a,A_00008,contact_count,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.8041237113402062,1.0,1.0,0.18273819598954977,1.7835051546391751,0.0,1,0,32.0,32,194,27147
family_a,A_00008,normal_4,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.1680465159342461,1.0,0.0,4,2,8.0,8,194,27147
family_a,A_00008,normal_8,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0773249182504477,1.0,0.0,8,3,4.0,4,194,27147
family_a,A_00008,normal8_mu2,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0773249182504477,1.0,0.0,8,3,4.0,4,194,27147
family_a,A_00008,random_3,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.9587628865979382,0.0425531914893617,0.061855670103092786,0.27920842370421617,1.1649484536082473,0.0,8,3,4.0,4,194,27147
family_a,A_00008,prediction_4,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0263194781296032,1.0,0.0,23,5,1.391304347826087,3,194,27147
family_a,A_00008,ccsc_2x4,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.07872287076465863,1.0,0.0,12,4,2.6666666666666665,6,194,27147
family_a,A_00008,ccsc_6x8,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0016412421600105836,1.0,0.0,31,5,1.032258064516129,2,194,27147
family_a,A_00008,ccsc_8x12,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.003334590377881355,1.0,0.0,30,5,1.0666666666666667,2,194,27147
family_a,A_00008,raw_mode,,32,48,12,uniform,low,0.12,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,194,27147
family_a,A_00009,contact_count,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.8166666666666667,1.0,1.0,0.17987024585405986,1.7333333333333334,0.0,1,0,32.0,32,120,27163
family_a,A_00009,normal_4,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.15533341939250628,1.0,0.0,4,2,8.0,9,120,27163
family_a,A_00009,normal_8,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.07610263675451279,1.0,0.0,8,3,4.0,5,120,27163
family_a,A_00009,normal8_mu2,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.07610263675451279,1.0,0.0,8,3,4.0,5,120,27163
family_a,A_00009,random_3,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.25843741446733476,1.0,0.0,8,3,4.0,4,120,27163
family_a,A_00009,prediction_4,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.017847494035959244,1.0,0.0,21,5,1.5238095238095237,4,120,27163
family_a,A_00009,ccsc_2x4,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.04172254502773285,1.0,0.0,13,4,2.4615384615384617,5,120,27163
family_a,A_00009,ccsc_6x8,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.003297215203444163,1.0,0.0,29,5,1.103448275862069,3,120,27163
family_a,A_00009,ccsc_8x12,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,120,27163
family_a,A_00009,raw_mode,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,120,27163
family_a,A_00010,contact_count,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.8166666666666667,1.0,1.0,0.17375402053197225,1.7333333333333334,0.0,1,0,32.0,32,120,27181
family_a,A_00010,normal_4,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.15558798611164093,1.0,0.0,4,2,8.0,9,120,27181
family_a,A_00010,normal_8,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.07285022313396136,1.0,0.0,8,3,4.0,5,120,27181
family_a,A_00010,normal8_mu2,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.07285022313396136,1.0,0.0,8,3,4.0,5,120,27181
family_a,A_00010,random_3,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.24737717534104983,1.0,0.0,8,3,4.0,4,120,27181
family_a,A_00010,prediction_4,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.01433013528585434,1.0,0.0,24,5,1.3333333333333333,4,120,27181
family_a,A_00010,ccsc_2x4,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.046124661713838576,1.0,0.0,13,4,2.4615384615384617,5,120,27181
family_a,A_00010,ccsc_6x8,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.006074728320042292,1.0,0.0,28,5,1.1428571428571428,3,120,27181
family_a,A_00010,ccsc_8x12,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,120,27181
family_a,A_00010,raw_mode,,32,36,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,120,27181
family_a,A_00011,contact_count,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.8054054054054054,1.0,1.0,0.17724706546680347,1.7783783783783784,0.0,1,0,32.0,32,185,27197
family_a,A_00011,normal_4,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.15923692422944147,1.0,0.0,4,2,8.0,9,185,27197
family_a,A_00011,normal_8,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.07773438369905626,1.0,0.0,8,3,4.0,5,185,27197
family_a,A_00011,normal8_mu2,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.07773438369905626,1.0,0.0,8,3,4.0,5,185,27197
family_a,A_00011,random_3,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.9891891891891892,0.011363636363636364,0.016216216216216217,0.26254782435056323,1.0432432432432432,0.0,8,3,4.0,4,185,27197
family_a,A_00011,prediction_4,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.01644342751116366,1.0,0.0,22,5,1.4545454545454546,3,185,27197
family_a,A_00011,ccsc_2x4,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.05088583440394015,1.0,0.0,13,4,2.4615384615384617,5,185,27197
family_a,A_00011,ccsc_6x8,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.003152831986143782,1.0,0.0,30,5,1.0666666666666667,2,185,27197
family_a,A_00011,ccsc_8x12,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,185,27197
family_a,A_00011,raw_mode,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,185,27197
family_a,A_00012,contact_count,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.7903225806451613,1.0,1.0,0.1747587086052023,1.838709677419355,0.0,1,0,32.0,32,186,27215
family_a,A_00012,normal_4,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.15020795839448128,1.0,0.0,4,2,8.0,9,186,27215
family_a,A_00012,normal_8,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.07289919914096914,1.0,0.0,8,3,4.0,5,186,27215
family_a,A_00012,normal8_mu2,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.07289919914096914,1.0,0.0,8,3,4.0,5,186,27215
family_a,A_00012,random_3,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.989247311827957,0.011235955056179775,0.016129032258064516,0.2621350573596134,1.043010752688172,0.0,8,3,4.0,4,186,27215
family_a,A_00012,prediction_4,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.02366283808344154,1.0,0.0,22,5,1.4545454545454546,3,186,27215
family_a,A_00012,ccsc_2x4,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.05205289747125359,1.0,0.0,13,4,2.4615384615384617,5,186,27215
family_a,A_00012,ccsc_6x8,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0026555370579483687,1.0,0.0,30,5,1.0666666666666667,2,186,27215
family_a,A_00012,ccsc_8x12,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,4.4615999344856507e-05,1.0,0.0,31,5,1.032258064516129,2,186,27215
family_a,A_00012,raw_mode,,32,36,12,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.0,1.0,0.0,32,5,1.0,1,186,27215
family_a,A_00013,contact_count,,32,48,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,0.8166666666666667,1.0,1.0,0.18604103724161783,1.7333333333333334,0.0,1,0,32.0,32,120,27231
family_a,A_00013,normal_4,,32,48,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.16925703436136247,1.0,0.0,4,2,8.0,8,120,27231
family_a,A_00013,normal_8,,32,48,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.08823281327883402,1.0,0.0,8,3,4.0,5,120,27231
family_a,A_00013,normal8_mu2,,32,48,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.08823281327883402,1.0,0.0,8,3,4.0,5,120,27231
family_a,A_00013,random_3,,32,48,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.26593152731657027,1.0,0.0,8,3,4.0,4,120,27231
family_a,A_00013,prediction_4,,32,48,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.017944015314181647,1.0,0.0,23,5,1.391304347826087,4,120,27231
family_a,A_00013,ccsc_2x4,,32,48,8,uniform,low,0.18,0.08,0,0,,0.0,0.0,0.0,1.0,1,,1.0,0.0,0.0,0.062385660906632744,1.0,0.0,13,4,2.4615384615384617,5,120,27231
